LATITUDE,LONGITUDE,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,PHOTO_URL
39.6678,47.6073,324.8,3.3,1.7,2022-02-02,824,Terra,MODIS,83,6.03,289.7,123.8,D,0.0,/PhotoFile4Wildfire/39.6678_47.6073_83.png
39.6789,47.6176,325.9,3.3,1.7,2022-02-02,824,Terra,MODIS,84,6.03,288.4,134.5,D,0.0,/PhotoFile4Wildfire/39.6789_47.6176_84.png
41.1977,48.8177,330.8,1.4,1.2,2022-08-16,710,Terra,MODIS,53,6.03,316.4,20.0,D,0.0,/PhotoFile4Wildfire/41.1977_48.8177_53.png
41.2148,48.8116,349.2,1.5,1.2,2022-08-16,1017,Aqua,MODIS,93,6.03,315.6,78.4,D,0.0,/PhotoFile4Wildfire/41.2148_48.8116_93.png
41.2115,48.7998,374.2,1.5,1.2,2022-08-16,1017,Aqua,MODIS,100,6.03,320.2,204.3,D,0.0,/PhotoFile4Wildfire/41.2115_48.7998_100.png
41.2132,48.8174,341.2,1.5,1.2,2022-08-16,1017,Aqua,MODIS,85,6.03,314.8,49.1,D,0.0,/PhotoFile4Wildfire/41.2132_48.8174_85.png
41.2025,48.8199,374.3,1.5,1.2,2022-08-16,1017,Aqua,MODIS,100,6.03,320.8,203.8,D,0.0,/PhotoFile4Wildfire/41.2025_48.8199_100.png
41.2131,48.794,347.4,1.5,1.2,2022-08-16,1017,Aqua,MODIS,92,6.03,317.7,70.0,D,0.0,/PhotoFile4Wildfire/41.2131_48.794_92.png
41.0042,45.1702,327.9,1.7,1.3,2022-08-29,944,Aqua,MODIS,45,6.03,309.9,22.9,D,0.0,/PhotoFile4Wildfire/41.0042_45.1702_45.png
39.7286,46.473,332.0,1.0,1.0,2022-09-03,1000,Aqua,MODIS,72,6.03,317.7,15.3,D,0.0,/PhotoFile4Wildfire/39.7286_46.473_72.png
41.118,47.4348,312.9,3.7,1.8,2022-09-05,823,Terra,MODIS,43,6.03,291.4,50.2,D,0.0,/PhotoFile4Wildfire/41.118_47.4348_43.png
39.7264,46.4762,326.4,1.4,1.2,2022-09-05,947,Aqua,MODIS,56,6.03,311.8,18.1,D,0.0,/PhotoFile4Wildfire/39.7264_46.4762_56.png
41.1103,47.422,346.3,1.2,1.1,2022-09-05,948,Aqua,MODIS,92,6.03,301.2,61.3,D,0.0,/PhotoFile4Wildfire/41.1103_47.422_92.png
40.9587,45.7783,320.3,1.0,1.0,2022-09-13,734,Terra,MODIS,70,6.03,302.6,9.3,D,0.0,/PhotoFile4Wildfire/40.9587_45.7783_70.png
39.6371,46.0791,353.4,1.0,1.0,2022-09-13,735,Terra,MODIS,96,6.03,314.0,58.3,D,0.0,/PhotoFile4Wildfire/39.6371_46.0791_96.png
39.8721,45.912,315.6,1.0,1.0,2022-09-13,735,Terra,MODIS,35,6.03,302.3,6.9,D,0.0,/PhotoFile4Wildfire/39.8721_45.912_35.png
39.6282,46.0769,327.3,1.0,1.0,2022-09-13,735,Terra,MODIS,57,6.03,312.3,13.7,D,0.0,/PhotoFile4Wildfire/39.6282_46.0769_57.png
39.6355,46.0906,372.9,1.0,1.0,2022-09-13,735,Terra,MODIS,100,6.03,313.5,115.2,D,0.0,/PhotoFile4Wildfire/39.6355_46.0906_100.png
39.6453,46.0876,360.1,1.0,1.0,2022-09-13,735,Terra,MODIS,100,6.03,309.3,76.0,D,0.0,/PhotoFile4Wildfire/39.6453_46.0876_100.png
39.7278,46.0231,324.4,1.0,1.0,2022-09-13,735,Terra,MODIS,70,6.03,301.9,13.7,D,0.0,/PhotoFile4Wildfire/39.7278_46.0231_70.png
39.8689,45.7344,327.6,1.0,1.0,2022-09-13,735,Terra,MODIS,71,6.03,306.9,18.3,D,0.0,/PhotoFile4Wildfire/39.8689_45.7344_71.png
40.28,47.3147,313.6,1.1,1.1,2022-09-15,722,Terra,MODIS,43,6.03,299.2,6.0,D,0.0,/PhotoFile4Wildfire/40.28_47.3147_43.png
39.7443,46.2918,327.1,4.3,1.9,2022-09-28,829,Terra,MODIS,80,6.03,304.1,149.7,D,0.0,/PhotoFile4Wildfire/39.7443_46.2918_80.png
39.7277,46.286,334.5,4.3,1.9,2022-09-28,829,Terra,MODIS,86,6.03,305.9,229.8,D,0.0,/PhotoFile4Wildfire/39.7277_46.286_86.png
39.693,46.1383,323.1,1.5,1.2,2022-09-28,947,Aqua,MODIS,68,6.03,299.2,26.3,D,0.0,/PhotoFile4Wildfire/39.693_46.1383_68.png
39.727,46.1488,323.6,2.8,1.6,2022-09-30,817,Terra,MODIS,74,6.03,296.3,72.8,D,0.0,/PhotoFile4Wildfire/39.727_46.1488_74.png
39.3249,46.5209,328.3,3.0,1.6,2022-09-30,817,Terra,MODIS,80,6.03,299.4,106.6,D,0.0,/PhotoFile4Wildfire/39.3249_46.5209_80.png
39.3387,46.5278,329.1,3.0,1.6,2022-09-30,817,Terra,MODIS,77,6.03,300.9,105.7,D,0.0,/PhotoFile4Wildfire/39.3387_46.5278_77.png
39.7297,46.1586,332.8,2.8,1.6,2022-09-30,817,Terra,MODIS,84,6.03,297.2,122.2,D,0.0,/PhotoFile4Wildfire/39.7297_46.1586_84.png
39.3325,46.5097,324.7,2.2,1.4,2022-09-30,935,Aqua,MODIS,52,6.03,301.6,49.2,D,0.0,/PhotoFile4Wildfire/39.3325_46.5097_52.png
39.7361,46.1384,325.5,2.2,1.4,2022-09-30,935,Aqua,MODIS,75,6.03,295.4,60.2,D,0.0,/PhotoFile4Wildfire/39.7361_46.1384_75.png
39.7404,46.1706,318.7,1.8,1.3,2022-10-03,709,Terra,MODIS,71,6.03,293.0,28.5,D,0.0,/PhotoFile4Wildfire/39.7404_46.1706_71.png
39.7523,46.1721,341.9,1.8,1.3,2022-10-03,709,Terra,MODIS,91,6.03,292.6,102.6,D,0.0,/PhotoFile4Wildfire/39.7523_46.1721_91.png
39.7506,46.1923,318.9,1.8,1.3,2022-10-03,709,Terra,MODIS,64,6.03,291.3,28.5,D,0.0,/PhotoFile4Wildfire/39.7506_46.1923_64.png
39.7546,46.1657,323.0,1.0,1.0,2022-10-03,1004,Aqua,MODIS,71,6.03,301.9,14.3,D,0.0,/PhotoFile4Wildfire/39.7546_46.1657_71.png
39.7563,46.1773,325.1,1.0,1.0,2022-10-03,1004,Aqua,MODIS,74,6.03,299.9,17.1,D,0.0,/PhotoFile4Wildfire/39.7563_46.1773_74.png
39.7486,46.185,323.8,1.0,1.0,2022-10-03,1004,Aqua,MODIS,46,6.03,301.2,13.9,D,0.0,/PhotoFile4Wildfire/39.7486_46.185_46.png
39.7609,46.2536,338.5,2.8,1.6,2022-10-05,657,Terra,MODIS,88,6.03,304.8,143.3,D,0.0,/PhotoFile4Wildfire/39.7609_46.2536_88.png
39.7465,46.2513,334.9,2.8,1.6,2022-10-05,657,Terra,MODIS,86,6.03,306.5,116.4,D,0.0,/PhotoFile4Wildfire/39.7465_46.2513_86.png
39.6517,46.3325,326.6,2.8,1.6,2022-10-05,657,Terra,MODIS,78,6.03,303.8,70.7,D,0.0,/PhotoFile4Wildfire/39.6517_46.3325_78.png
39.6463,46.325,327.4,1.3,1.1,2022-10-05,952,Aqua,MODIS,59,6.03,303.2,21.5,D,0.0,/PhotoFile4Wildfire/39.6463_46.325_59.png
39.7175,46.2068,333.7,1.3,1.1,2022-10-05,952,Aqua,MODIS,78,6.03,304.4,34.6,D,0.0,/PhotoFile4Wildfire/39.7175_46.2068_78.png
39.6606,46.2899,330.4,1.3,1.1,2022-10-05,952,Aqua,MODIS,75,6.03,302.3,27.9,D,0.0,/PhotoFile4Wildfire/39.6606_46.2899_75.png
39.6509,46.2933,325.0,1.3,1.1,2022-10-05,952,Aqua,MODIS,65,6.03,304.2,19.6,D,0.0,/PhotoFile4Wildfire/39.6509_46.2933_65.png
39.6585,46.3349,322.0,1.3,1.1,2022-10-05,952,Aqua,MODIS,69,6.03,305.3,15.6,D,0.0,/PhotoFile4Wildfire/39.6585_46.3349_69.png
39.6609,46.3482,320.7,1.3,1.1,2022-10-05,952,Aqua,MODIS,67,6.03,306.6,13.8,D,0.0,/PhotoFile4Wildfire/39.6609_46.3482_67.png
39.6487,46.3382,331.4,1.3,1.1,2022-10-05,952,Aqua,MODIS,82,6.03,303.9,29.5,D,0.0,/PhotoFile4Wildfire/39.6487_46.3382_82.png
40.99615,45.31923,354.2,0.38,0.59,2020-03-12,900,N20,VIIRS,n,2.0NRT,305.3,18.8,D,,/PhotoFile4Wildfire/40.99615_45.31923_n.png
39.72392,44.82445,335.1,0.37,0.58,2020-03-12,1042,N20,VIIRS,n,2.0NRT,295.7,3.0,D,,/PhotoFile4Wildfire/39.72392_44.82445_n.png
39.47368,48.25625,338.0,0.63,0.54,2020-06-17,1024,N20,VIIRS,n,2.0NRT,303.5,3.4,D,,/PhotoFile4Wildfire/39.47368_48.25625_n.png
38.86312,48.82645,340.8,0.5,0.41,2020-06-29,2218,N20,VIIRS,n,2.0NRT,292.0,6.8,N,,/PhotoFile4Wildfire/38.86312_48.82645_n.png
40.33442,46.68719,304.2,0.5,0.41,2020-07-07,2306,N20,VIIRS,n,2.0NRT,291.1,0.5,N,,/PhotoFile4Wildfire/40.33442_46.68719_n.png
41.54783,46.22734,353.9,0.47,0.39,2020-07-20,1000,N20,VIIRS,n,2.0NRT,311.1,10.1,D,,/PhotoFile4Wildfire/41.54783_46.22734_n.png
41.54911,46.2385,345.0,0.47,0.39,2020-07-20,1000,N20,VIIRS,n,2.0NRT,311.2,12.3,D,,/PhotoFile4Wildfire/41.54911_46.2385_n.png
39.6179,47.25132,367.0,0.43,0.38,2020-07-27,930,N20,VIIRS,l,2.0NRT,327.8,26.6,D,,/PhotoFile4Wildfire/39.6179_47.25132_l.png
39.62133,47.25024,347.4,0.43,0.38,2020-07-27,930,N20,VIIRS,l,2.0NRT,318.3,26.6,D,,/PhotoFile4Wildfire/39.62133_47.25024_l.png
39.61591,47.22058,344.8,0.44,0.38,2020-07-27,930,N20,VIIRS,n,2.0NRT,313.7,57.5,D,,/PhotoFile4Wildfire/39.61591_47.22058_n.png
39.6246,47.22836,345.9,0.43,0.38,2020-07-27,930,N20,VIIRS,n,2.0NRT,315.9,8.5,D,,/PhotoFile4Wildfire/39.6246_47.22836_n.png
39.58574,47.11449,332.6,0.48,0.4,2020-08-21,1000,N20,VIIRS,l,2.0NRT,307.1,2.6,D,,/PhotoFile4Wildfire/39.58574_47.11449_l.png
38.81135,48.80016,334.5,0.56,0.43,2020-08-21,1000,N20,VIIRS,n,2.0NRT,300.9,2.0,D,,/PhotoFile4Wildfire/38.81135_48.80016_n.png
39.47528,46.64936,330.8,0.39,0.36,2020-10-30,948,N20,VIIRS,n,2.0NRT,298.0,3.4,D,,/PhotoFile4Wildfire/39.47528_46.64936_n.png
39.48314,46.65658,342.3,0.39,0.36,2020-10-30,948,N20,VIIRS,n,2.0NRT,299.2,4.4,D,,/PhotoFile4Wildfire/39.48314_46.65658_n.png
39.55064,46.69957,334.8,0.39,0.36,2020-10-30,948,N20,VIIRS,n,2.0NRT,301.2,2.4,D,,/PhotoFile4Wildfire/39.55064_46.69957_n.png
39.691,46.89521,346.1,0.39,0.36,2020-10-30,948,N20,VIIRS,n,2.0NRT,297.4,5.2,D,,/PhotoFile4Wildfire/39.691_46.89521_n.png
40.21738,46.63061,326.8,0.39,0.36,2020-10-30,948,N20,VIIRS,n,2.0NRT,295.6,1.7,D,,/PhotoFile4Wildfire/40.21738_46.63061_n.png
40.22459,46.63337,336.4,0.39,0.36,2020-10-30,948,N20,VIIRS,n,2.0NRT,296.7,4.2,D,,/PhotoFile4Wildfire/40.22459_46.63337_n.png
41.43415,48.25365,327.0,0.43,0.38,2020-10-30,948,N20,VIIRS,n,2.0NRT,295.2,3.2,D,,/PhotoFile4Wildfire/41.43415_48.25365_n.png
40.21391,46.64083,306.5,0.54,0.5,2020-10-30,2206,N20,VIIRS,n,2.0NRT,287.3,1.2,N,,/PhotoFile4Wildfire/40.21391_46.64083_n.png
41.50857,46.54239,342.51,0.43,0.38,2024-03-28,934,N21,VIIRS,n,2.0NRT,297.02,4.49,D,,/PhotoFile4Wildfire/41.50857_46.54239_n.png
39.79238,47.60683,347.13,0.46,0.64,2024-05-12,850,N21,VIIRS,n,2.0NRT,295.94,12.51,D,,/PhotoFile4Wildfire/39.79238_47.60683_n.png
39.7929,47.60478,367.0,0.46,0.64,2024-05-12,850,N21,VIIRS,h,2.0NRT,296.43,10.82,D,,/PhotoFile4Wildfire/39.7929_47.60478_h.png
39.43808,47.26111,342.03,0.4,0.6,2024-08-05,856,N21,VIIRS,n,2.0NRT,313.59,35.51,D,,/PhotoFile4Wildfire/39.43808_47.26111_n.png
39.43571,47.25251,351.43,0.41,0.6,2024-08-05,856,N21,VIIRS,n,2.0NRT,306.42,11.44,D,,/PhotoFile4Wildfire/39.43571_47.25251_n.png
39.43523,47.27212,367.0,0.4,0.6,2024-08-05,856,N21,VIIRS,h,2.0NRT,307.31,17.45,D,,/PhotoFile4Wildfire/39.43523_47.27212_h.png
39.43404,47.26779,355.05,0.4,0.6,2024-08-05,856,N21,VIIRS,n,2.0NRT,309.93,35.51,D,,/PhotoFile4Wildfire/39.43404_47.26779_n.png
39.43285,47.2635,336.47,0.4,0.6,2024-08-05,856,N21,VIIRS,n,2.0NRT,306.28,35.51,D,,/PhotoFile4Wildfire/39.43285_47.2635_n.png
39.4393,47.26549,367.0,0.4,0.6,2024-08-05,856,N21,VIIRS,h,2.0NRT,312.59,35.51,D,,/PhotoFile4Wildfire/39.4393_47.26549_h.png
39.42383,47.2458,367.0,0.42,0.61,2024-08-05,1038,N21,VIIRS,h,2.0NRT,305.34,12.75,D,,/PhotoFile4Wildfire/39.42383_47.2458_h.png
39.42359,47.24092,367.0,0.42,0.61,2024-08-05,1038,N21,VIIRS,h,2.0NRT,304.97,8.02,D,,/PhotoFile4Wildfire/39.42359_47.24092_h.png
39.42477,47.26534,338.33,0.42,0.61,2024-08-05,1038,N21,VIIRS,n,2.0NRT,304.66,4.16,D,,/PhotoFile4Wildfire/39.42477_47.26534_n.png
39.42966,47.25006,342.45,0.42,0.61,2024-08-05,1038,N21,VIIRS,n,2.0NRT,306.2,7.62,D,,/PhotoFile4Wildfire/39.42966_47.25006_n.png
39.43528,47.24977,350.74,0.42,0.61,2024-08-05,1038,N21,VIIRS,n,2.0NRT,306.86,7.62,D,,/PhotoFile4Wildfire/39.43528_47.24977_n.png
39.4404,47.23951,367.0,0.42,0.61,2024-08-05,1038,N21,VIIRS,h,2.0NRT,307.76,20.35,D,,/PhotoFile4Wildfire/39.4404_47.23951_h.png
39.43336,47.24961,352.58,0.42,0.61,2024-08-05,1038,N21,VIIRS,n,2.0NRT,306.81,12.41,D,,/PhotoFile4Wildfire/39.43336_47.24961_n.png
39.43229,47.22475,350.47,0.41,0.61,2024-08-05,1038,N21,VIIRS,n,2.0NRT,305.07,41.67,D,,/PhotoFile4Wildfire/39.43229_47.22475_n.png
39.43811,47.22941,367.0,0.42,0.61,2024-08-05,1038,N21,VIIRS,h,2.0NRT,304.55,25.43,D,,/PhotoFile4Wildfire/39.43811_47.22941_h.png
39.43832,47.23437,349.93,0.42,0.61,2024-08-05,1038,N21,VIIRS,n,2.0NRT,305.3,25.43,D,,/PhotoFile4Wildfire/39.43832_47.23437_n.png
39.43789,47.22443,355.53,0.41,0.61,2024-08-05,1038,N21,VIIRS,n,2.0NRT,310.79,41.67,D,,/PhotoFile4Wildfire/39.43789_47.22443_n.png
39.47398,49.13292,349.58,0.56,0.43,2024-08-20,915,N21,VIIRS,n,2.0NRT,306.24,7.27,D,,/PhotoFile4Wildfire/39.47398_49.13292_n.png
39.28927,47.10072,340.99,0.4,0.37,2024-09-09,941,N21,VIIRS,n,2.0NRT,310.06,6.79,D,,/PhotoFile4Wildfire/39.28927_47.10072_n.png
39.88976,46.81909,332.45,0.41,0.37,2024-09-09,941,N21,VIIRS,n,2.0NRT,301.27,4.34,D,,/PhotoFile4Wildfire/39.88976_46.81909_n.png
39.88398,46.80583,338.82,0.41,0.37,2024-09-09,941,N21,VIIRS,n,2.0NRT,305.25,57.65,D,,/PhotoFile4Wildfire/39.88398_46.80583_n.png
39.40705,46.70684,340.17,0.41,0.37,2024-09-24,1000,N21,VIIRS,n,2.0NRT,305.51,8.31,D,,/PhotoFile4Wildfire/39.40705_46.70684_n.png
39.40983,46.70147,335.36,0.41,0.37,2024-09-24,1000,N21,VIIRS,n,2.0NRT,300.2,5.28,D,,/PhotoFile4Wildfire/39.40983_46.70147_n.png
39.6467,47.85411,333.92,0.52,0.41,2024-09-29,1006,N21,VIIRS,n,2.0NRT,302.04,3.41,D,,/PhotoFile4Wildfire/39.6467_47.85411_n.png
39.65027,47.8168,330.01,0.51,0.41,2024-09-29,1006,N21,VIIRS,n,2.0NRT,299.63,7.64,D,,/PhotoFile4Wildfire/39.65027_47.8168_n.png
39.6504,47.8213,335.83,0.51,0.41,2024-09-29,1006,N21,VIIRS,n,2.0NRT,304.69,15.89,D,,/PhotoFile4Wildfire/39.6504_47.8213_n.png
39.84528,47.35108,335.5,0.49,0.41,2024-09-29,1006,N21,VIIRS,n,2.0NRT,308.72,3.21,D,,/PhotoFile4Wildfire/39.84528_47.35108_n.png
40.07693,48.44664,339.23,0.55,0.43,2024-09-29,1006,N21,VIIRS,n,2.0NRT,303.2,19.61,D,,/PhotoFile4Wildfire/40.07693_48.44664_n.png
39.67713,47.60876,328.65,0.48,0.4,2022-02-02,926,N20,VIIRS,n,2.0NRT,291.49,6.68,D,,/PhotoFile4Wildfire/39.67713_47.60876_n.png
39.67819,47.61425,331.78,0.48,0.4,2022-02-02,926,N20,VIIRS,n,2.0NRT,292.8,10.68,D,,/PhotoFile4Wildfire/39.67819_47.61425_n.png
39.2351,48.68012,367.0,0.43,0.62,2022-02-04,849,N20,VIIRS,h,2.0NRT,291.0,61.19,D,,/PhotoFile4Wildfire/39.2351_48.68012_h.png
39.24047,48.67767,367.0,0.43,0.62,2022-02-04,849,N20,VIIRS,h,2.0NRT,290.61,89.58,D,,/PhotoFile4Wildfire/39.24047_48.67767_h.png
39.22826,48.68026,348.92,0.39,0.59,2022-02-04,1030,N20,VIIRS,n,2.0NRT,282.26,5.51,D,,/PhotoFile4Wildfire/39.22826_48.68026_n.png
39.23331,48.67064,330.07,0.39,0.59,2022-02-04,1030,N20,VIIRS,n,2.0NRT,277.93,6.49,D,,/PhotoFile4Wildfire/39.23331_48.67064_n.png
39.98664,48.24852,344.35,0.41,0.37,2022-02-07,934,N20,VIIRS,n,2.0NRT,292.48,4.5,D,,/PhotoFile4Wildfire/39.98664_48.24852_n.png
39.98828,48.25792,327.53,0.41,0.37,2022-02-07,934,N20,VIIRS,n,2.0NRT,290.77,2.62,D,,/PhotoFile4Wildfire/39.98828_48.25792_n.png
39.41417,47.33046,367.0,0.4,0.6,2022-03-29,856,N20,VIIRS,h,2.0NRT,294.92,5.77,D,,/PhotoFile4Wildfire/39.41417_47.33046_h.png
39.7088,49.17218,367.0,0.52,0.67,2022-03-29,1038,N20,VIIRS,h,2.0NRT,293.31,9.58,D,,/PhotoFile4Wildfire/39.7088_49.17218_h.png
39.8613,49.12542,354.46,0.66,0.73,2022-04-10,833,N20,VIIRS,n,2.0NRT,296.16,8.56,D,,/PhotoFile4Wildfire/39.8613_49.12542_n.png
41.01814,46.66336,332.86,0.46,0.47,2022-04-13,915,N20,VIIRS,n,2.0NRT,300.57,1.92,D,,/PhotoFile4Wildfire/41.01814_46.66336_n.png
38.87197,48.82394,334.29,0.4,0.44,2022-04-13,915,N20,VIIRS,n,2.0NRT,292.17,2.7,D,,/PhotoFile4Wildfire/38.87197_48.82394_n.png
41.02169,46.63905,334.93,0.46,0.47,2022-04-13,915,N20,VIIRS,n,2.0NRT,301.41,8.28,D,,/PhotoFile4Wildfire/41.02169_46.63905_n.png
41.28715,49.09214,346.34,0.45,0.39,2022-05-13,954,N20,VIIRS,n,2.0NRT,312.02,9.23,D,,/PhotoFile4Wildfire/41.28715_49.09214_n.png
39.56055,47.28621,351.61,0.46,0.47,2022-06-02,1017,N20,VIIRS,n,2.0NRT,317.99,22.56,D,,/PhotoFile4Wildfire/39.56055_47.28621_n.png
39.56101,47.2916,345.7,0.46,0.47,2022-06-02,1017,N20,VIIRS,n,2.0NRT,315.41,22.56,D,,/PhotoFile4Wildfire/39.56101_47.2916_n.png
39.55713,47.29765,346.65,0.46,0.47,2022-06-02,1017,N20,VIIRS,n,2.0NRT,312.86,7.0,D,,/PhotoFile4Wildfire/39.55713_47.29765_n.png
39.58066,47.31597,348.14,0.46,0.47,2022-06-02,1017,N20,VIIRS,n,2.0NRT,317.17,12.06,D,,/PhotoFile4Wildfire/39.58066_47.31597_n.png
39.57106,47.30651,336.83,0.46,0.47,2022-06-02,1017,N20,VIIRS,n,2.0NRT,311.16,6.28,D,,/PhotoFile4Wildfire/39.57106_47.30651_n.png
39.5706,47.30112,367.0,0.46,0.47,2022-06-02,1017,N20,VIIRS,h,2.0NRT,312.42,15.95,D,,/PhotoFile4Wildfire/39.5706_47.30112_h.png
39.325,49.30238,367.0,0.39,0.59,2022-07-14,850,N20,VIIRS,h,2.0NRT,308.97,9.2,D,,/PhotoFile4Wildfire/39.325_49.30238_h.png
39.71706,46.3314,333.21,0.47,0.39,2022-07-17,934,N20,VIIRS,l,2.0NRT,308.18,4.23,D,,/PhotoFile4Wildfire/39.71706_46.3314_l.png
39.43427,46.55672,367.0,0.55,0.68,2022-08-14,1049,N20,VIIRS,h,2.0NRT,307.4,8.17,D,,/PhotoFile4Wildfire/39.43427_46.55672_h.png
39.42181,46.56397,337.62,0.55,0.68,2022-08-14,1049,N20,VIIRS,n,2.0NRT,307.07,4.72,D,,/PhotoFile4Wildfire/39.42181_46.56397_n.png
41.2127,48.81828,367.0,0.63,0.72,2022-08-16,833,N20,VIIRS,h,2.0NRT,311.28,41.59,D,,/PhotoFile4Wildfire/41.2127_48.81828_h.png
41.29842,48.75221,333.72,0.63,0.72,2022-08-16,833,N20,VIIRS,n,2.0NRT,304.0,3.3,D,,/PhotoFile4Wildfire/41.29842_48.75221_n.png
38.86692,48.82468,351.14,0.44,0.46,2022-08-16,1011,N20,VIIRS,n,2.0NRT,309.26,14.4,D,,/PhotoFile4Wildfire/38.86692_48.82468_n.png
38.87119,48.82407,338.37,0.44,0.46,2022-08-16,1011,N20,VIIRS,n,2.0NRT,307.25,9.05,D,,/PhotoFile4Wildfire/38.87119_48.82407_n.png
41.28036,48.75169,367.0,0.46,0.47,2022-08-16,1013,N20,VIIRS,h,2.0NRT,346.68,105.42,D,,/PhotoFile4Wildfire/41.28036_48.75169_h.png
41.21362,48.80088,344.34,0.47,0.48,2022-08-16,1013,N20,VIIRS,n,2.0NRT,317.04,11.17,D,,/PhotoFile4Wildfire/41.21362_48.80088_n.png
41.211,48.82368,342.56,0.47,0.48,2022-08-16,1013,N20,VIIRS,l,2.0NRT,313.63,18.77,D,,/PhotoFile4Wildfire/41.211_48.82368_l.png
41.2023,48.82578,351.31,0.47,0.48,2022-08-16,1013,N20,VIIRS,l,2.0NRT,323.37,23.29,D,,/PhotoFile4Wildfire/41.2023_48.82578_l.png
41.22322,48.82144,316.67,0.42,0.37,2022-08-16,2229,N20,VIIRS,n,2.0NRT,299.55,3.42,N,,/PhotoFile4Wildfire/41.22322_48.82144_n.png
38.8643,48.82301,328.89,0.4,0.37,2022-08-16,2229,N20,VIIRS,n,2.0NRT,293.12,3.12,N,,/PhotoFile4Wildfire/38.8643_48.82301_n.png
38.86366,48.82761,311.6,0.4,0.37,2022-08-16,2229,N20,VIIRS,n,2.0NRT,292.36,1.99,N,,/PhotoFile4Wildfire/38.86366_48.82761_n.png
39.39747,46.57839,339.94,0.77,0.77,2022-08-21,837,N20,VIIRS,n,2.0NRT,303.91,20.66,D,,/PhotoFile4Wildfire/39.39747_46.57839_n.png
39.40051,46.58752,367.0,0.77,0.77,2022-08-21,837,N20,VIIRS,h,2.0NRT,304.49,23.98,D,,/PhotoFile4Wildfire/39.40051_46.58752_h.png
39.57525,46.68557,343.0,0.42,0.45,2022-08-21,1017,N20,VIIRS,n,2.0NRT,304.83,5.58,D,,/PhotoFile4Wildfire/39.57525_46.68557_n.png
39.4078,46.57444,344.88,0.41,0.45,2022-08-21,1017,N20,VIIRS,n,2.0NRT,313.72,6.04,D,,/PhotoFile4Wildfire/39.4078_46.57444_n.png
38.91933,48.56833,335.13,0.39,0.36,2022-08-28,945,N20,VIIRS,l,2.0NRT,305.5,3.51,D,,/PhotoFile4Wildfire/38.91933_48.56833_l.png
38.91668,48.57358,345.65,0.39,0.36,2022-08-28,945,N20,VIIRS,n,2.0NRT,310.75,11.67,D,,/PhotoFile4Wildfire/38.91668_48.57358_n.png
41.6315,46.70188,343.43,0.33,0.55,2022-08-31,1030,N20,VIIRS,n,2.0NRT,302.82,8.41,D,,/PhotoFile4Wildfire/41.6315_46.70188_n.png
38.40553,48.53752,354.94,0.38,0.59,2022-08-31,1030,N20,VIIRS,n,2.0NRT,312.69,12.39,D,,/PhotoFile4Wildfire/38.40553_48.53752_n.png
41.63293,46.70882,324.32,0.38,0.36,2022-08-31,2248,N20,VIIRS,n,2.0NRT,292.95,2.73,N,,/PhotoFile4Wildfire/41.63293_46.70882_n.png
41.55221,47.19798,301.3,0.38,0.36,2022-08-31,2248,N20,VIIRS,n,2.0NRT,282.8,0.85,N,,/PhotoFile4Wildfire/41.55221_47.19798_n.png
41.54498,47.2006,303.47,0.38,0.36,2022-08-31,2248,N20,VIIRS,n,2.0NRT,283.33,0.98,N,,/PhotoFile4Wildfire/41.54498_47.2006_n.png
39.73304,46.5148,343.87,0.46,0.39,2022-09-03,934,N20,VIIRS,n,2.0NRT,311.31,8.83,D,,/PhotoFile4Wildfire/39.73304_46.5148_n.png
39.73029,46.48018,352.47,0.46,0.39,2022-09-03,934,N20,VIIRS,n,2.0NRT,318.72,8.22,D,,/PhotoFile4Wildfire/39.73029_46.48018_n.png
39.73384,46.47916,342.81,0.46,0.39,2022-09-03,934,N20,VIIRS,l,2.0NRT,316.9,8.22,D,,/PhotoFile4Wildfire/39.73384_46.47916_l.png
39.74551,46.50491,300.43,0.49,0.65,2022-09-03,2153,N20,VIIRS,n,2.0NRT,287.56,0.7,N,,/PhotoFile4Wildfire/39.74551_46.50491_n.png
39.74573,46.49871,298.28,0.49,0.65,2022-09-03,2153,N20,VIIRS,n,2.0NRT,287.91,0.7,N,,/PhotoFile4Wildfire/39.74573_46.49871_n.png
39.74528,46.49436,298.72,0.34,0.56,2022-09-03,2331,N20,VIIRS,n,2.0NRT,288.11,0.73,N,,/PhotoFile4Wildfire/39.74528_46.49436_n.png
39.73241,46.52274,314.53,0.34,0.56,2022-09-03,2331,N20,VIIRS,n,2.0NRT,287.05,1.16,N,,/PhotoFile4Wildfire/39.73241_46.52274_n.png
39.72604,46.48437,300.01,0.34,0.56,2022-09-03,2331,N20,VIIRS,n,2.0NRT,286.72,0.58,N,,/PhotoFile4Wildfire/39.72604_46.48437_n.png
41.1135,47.41299,336.83,0.36,0.58,2022-09-05,856,N20,VIIRS,n,2.0NRT,294.91,4.59,D,,/PhotoFile4Wildfire/41.1135_47.41299_n.png
41.11483,47.41799,351.34,0.36,0.58,2022-09-05,856,N20,VIIRS,n,2.0NRT,296.65,12.7,D,,/PhotoFile4Wildfire/41.11483_47.41799_n.png
41.116,47.42238,367.0,0.36,0.58,2022-09-05,856,N20,VIIRS,h,2.0NRT,299.81,12.7,D,,/PhotoFile4Wildfire/41.116_47.42238_h.png
